early_access,genres_encoded,metascore,año,price
False,5,57,2012,7.99
False,5,57,2012,7.99
False,8,57,2012,7.99
False,8,57,2012,7.99
False,8,57,2012,7.99
False,8,57,2012,7.99
False,8,57,2012,7.99
False,8,57,2012,7.99
False,8,81,2009,39.99
False,8,81,2009,39.99
False,8,81,2009,39.99
False,10,81,2009,39.99
False,10,81,2009,39.99
False,10,81,2009,39.99
False,2,80,2012,19.99
False,2,80,2012,19.99
False,2,80,2012,19.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,6,83,2011,0.0
False,6,83,2011,0.0
False,2,71,2011,9.99
False,2,71,2011,9.99
False,2,71,2011,9.99
False,2,71,2011,9.99
False,2,71,2011,9.99
False,2,71,2011,9.99
False,5,71,2011,9.99
False,5,71,2011,9.99
False,5,71,2011,9.99
False,5,71,2011,9.99
False,5,71,2011,9.99
False,5,71,2011,9.99
False,1,84,2011,9.99
False,1,84,2011,9.99
False,1,84,2011,9.99
False,1,84,2011,9.99
False,1,84,2011,9.99
False,1,84,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,3,81,2011,9.99
False,3,81,2011,9.99
False,3,81,2011,9.99
False,3,81,2011,9.99
False,2,82,2011,9.99
False,2,82,2011,9.99
False,2,82,2011,9.99
False,2,82,2011,9.99
False,5,82,2011,9.99
False,5,82,2011,9.99
False,5,82,2011,9.99
False,5,82,2011,9.99
False,1,37,2011,4.99
False,1,37,2011,4.99
False,1,37,2011,4.99
False,1,76,2011,15.0
False,1,76,2011,15.0
False,1,76,2011,15.0
False,1,76,2011,15.0
False,1,76,2011,15.0
False,1,76,2011,15.0
False,1,76,2011,15.0
False,7,59,2011,9.99
False,7,59,2011,9.99
False,1,79,2011,0.0
False,1,79,2011,0.0
False,1,79,2011,0.0
False,8,70,2011,19.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,5,59,2011,9.99
False,5,59,2011,9.99
False,5,59,2011,9.99
False,5,59,2011,9.99
False,5,59,2011,9.99
False,7,59,2011,9.99
False,7,59,2011,9.99
False,7,59,2011,9.99
False,7,59,2011,9.99
False,7,59,2011,9.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,6,66,2011,19.99
False,6,66,2011,19.99
False,6,66,2011,19.99
False,6,66,2011,19.99
False,6,66,2011,19.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,1,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,5,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,6,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,3,73,2002,7.99
False,10,73,2002,7.99
False,1,76,2011,14.99
False,1,76,2011,14.99
False,1,76,2011,14.99
False,1,76,2011,14.99
False,1,76,2011,14.99
False,1,76,2011,14.99
False,1,55,2011,14.99
False,1,55,2011,14.99
False,1,55,2011,14.99
False,1,55,2011,14.99
False,1,55,2011,14.99
False,1,55,2011,14.99
False,5,55,2011,14.99
False,5,55,2011,14.99
False,5,55,2011,14.99
False,5,55,2011,14.99
False,5,55,2011,14.99
False,5,55,2011,14.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,10,83,2011,9.99
False,10,83,2011,9.99
False,10,83,2011,9.99
False,10,83,2011,9.99
False,10,83,2011,9.99
False,10,83,2011,9.99
False,6,76,2011,9.99
False,6,76,2011,9.99
False,6,76,2011,9.99
False,6,76,2011,9.99
False,6,76,2011,9.99
False,6,76,2011,9.99
False,6,76,2011,9.99
False,10,76,2011,9.99
False,10,76,2011,9.99
False,10,76,2011,9.99
False,10,76,2011,9.99
False,10,76,2011,9.99
False,10,76,2011,9.99
False,10,76,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,1,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,6,72,2011,19.99
False,6,72,2011,19.99
False,6,72,2011,19.99
False,8,72,2011,19.99
False,8,72,2011,19.99
False,8,72,2011,19.99
False,10,72,2011,19.99
False,10,72,2011,19.99
False,10,72,2011,19.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,10,66,2011,14.99
False,6,54,2011,4.99
False,10,54,2011,4.99
False,1,67,2011,9.99
False,1,67,2011,9.99
False,1,67,2011,9.99
False,1,67,2011,9.99
False,1,67,2011,9.99
False,5,67,2011,9.99
False,5,67,2011,9.99
False,5,67,2011,9.99
False,5,67,2011,9.99
False,5,67,2011,9.99
False,7,83,2011,14.99
False,7,83,2011,14.99
False,7,83,2011,14.99
False,8,83,2011,14.99
False,8,83,2011,14.99
False,8,83,2011,14.99
False,9,83,2011,14.99
False,9,83,2011,14.99
False,9,83,2011,14.99
False,3,72,2011,4.99
False,3,72,2011,4.99
False,3,72,2011,4.99
False,3,72,2011,4.99
False,3,72,2011,4.99
False,3,72,2011,4.99
False,3,72,2011,4.99
False,5,72,2011,4.99
False,5,72,2011,4.99
False,5,72,2011,4.99
False,5,72,2011,4.99
False,5,72,2011,4.99
False,5,72,2011,4.99
False,5,72,2011,4.99
False,1,86,2011,14.99
False,1,86,2011,14.99
False,1,86,2011,14.99
False,1,86,2011,14.99
False,1,86,2011,14.99
False,1,86,2011,14.99
False,5,86,2011,14.99
False,5,86,2011,14.99
False,5,86,2011,14.99
False,5,86,2011,14.99
False,5,86,2011,14.99
False,5,86,2011,14.99
False,6,86,2011,14.99
False,6,86,2011,14.99
False,6,86,2011,14.99
False,6,86,2011,14.99
False,6,86,2011,14.99
False,6,86,2011,14.99
False,2,76,2011,14.99
False,8,76,2011,14.99
False,6,75,2011,9.99
False,6,75,2011,9.99
False,6,75,2011,9.99
False,5,75,2011,9.99
False,5,75,2011,9.99
False,5,75,2011,9.99
False,1,62,2011,9.99
False,1,62,2011,9.99
False,6,62,2011,9.99
False,6,62,2011,9.99
False,5,62,2011,9.99
False,5,62,2011,9.99
False,10,63,2011,9.99
False,10,63,2011,9.99
False,10,56,2011,9.99
False,10,56,2011,9.99
False,2,88,2011,9.99
False,2,88,2011,9.99
False,2,88,2011,9.99
False,2,88,2011,9.99
False,5,88,2011,9.99
False,5,88,2011,9.99
False,5,88,2011,9.99
False,5,88,2011,9.99
False,10,79,2001,9.99
False,10,79,2001,9.99
False,10,79,2001,9.99
False,10,87,2001,9.99
False,10,87,2001,9.99
False,10,87,2001,9.99
False,10,81,2004,9.99
False,10,81,2004,9.99
False,10,81,2004,9.99
False,10,74,2001,4.99
False,2,71,2002,7.99
False,10,66,2003,4.99
False,10,80,2002,7.99
False,10,76,2003,4.99
False,10,74,2002,4.99
False,10,73,2005,4.99
False,10,69,2006,4.99
False,10,69,2006,4.99
False,5,54,2011,19.99
False,5,54,2011,19.99
False,10,54,2011,19.99
False,10,54,2011,19.99
False,1,81,2005,14.99
False,1,81,2005,14.99
False,1,81,2005,14.99
False,2,62,2011,6.99
False,5,62,2011,6.99
False,3,62,2011,6.99
False,3,81,2011,1.99
False,3,81,2011,1.99
False,5,81,2011,1.99
False,5,81,2011,1.99
False,5,78,2011,2.99
False,5,78,2011,2.99
False,5,78,2011,2.99
False,6,78,2011,2.99
False,6,78,2011,2.99
False,6,78,2011,2.99
False,3,79,2011,4.99
False,3,79,2011,4.99
False,3,79,2011,4.99
False,3,79,2011,4.99
False,3,79,2011,4.99
False,3,79,2011,4.99
False,5,79,2011,4.99
False,5,79,2011,4.99
False,5,79,2011,4.99
False,5,79,2011,4.99
False,5,79,2011,4.99
False,5,79,2011,4.99
False,6,79,2011,4.99
False,6,79,2011,4.99
False,6,79,2011,4.99
False,6,79,2011,4.99
False,6,79,2011,4.99
False,6,79,2011,4.99
False,1,50,2011,4.99
False,1,50,2011,4.99
False,1,50,2011,4.99
False,1,50,2011,4.99
False,10,50,2011,4.99
False,10,50,2011,4.99
False,10,50,2011,4.99
False,10,50,2011,4.99
False,1,67,2011,9.99
False,1,67,2011,9.99
False,1,67,2011,9.99
False,10,67,2011,9.99
False,10,67,2011,9.99
False,10,67,2011,9.99
False,1,75,2011,19.99
False,1,75,2011,19.99
False,1,75,2011,19.99
False,1,75,2011,19.99
False,1,75,2011,19.99
False,1,75,2011,19.99
False,1,75,2011,19.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,10,70,2011,19.99
False,10,70,2011,19.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,1,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,2,79,2011,9.99
False,2,75,2011,9.99
False,2,75,2011,19.99
False,3,75,2011,19.99
False,1,56,2011,9.99
False,1,56,2011,9.99
False,1,56,2011,9.99
False,1,56,2011,9.99
False,1,56,2011,9.99
False,1,80,2011,9.99
False,1,80,2011,9.99
False,1,80,2011,9.99
False,1,80,2011,9.99
False,1,80,2011,9.99
False,1,80,2011,9.99
False,5,80,2011,9.99
False,5,80,2011,9.99
False,5,80,2011,9.99
False,5,80,2011,9.99
False,5,80,2011,9.99
False,5,80,2011,9.99
False,1,68,2011,9.99
False,1,68,2011,9.99
False,1,68,2011,9.99
False,6,68,2011,9.99
False,6,68,2011,9.99
False,6,68,2011,9.99
False,1,77,2011,9.99
False,2,63,2011,4.99
False,2,63,2011,4.99
False,3,63,2011,4.99
False,3,63,2011,4.99
False,5,63,2011,4.99
False,5,63,2011,4.99
False,1,49,2011,4.99
False,1,49,2011,4.99
False,1,49,2011,4.99
False,5,49,2011,4.99
False,5,49,2011,4.99
False,5,49,2011,4.99
False,1,64,2011,4.99
False,1,64,2011,4.99
False,1,64,2011,4.99
False,1,64,2011,4.99
False,1,64,2011,4.99
False,2,64,2011,4.99
False,2,64,2011,4.99
False,2,64,2011,4.99
False,2,64,2011,4.99
False,2,64,2011,4.99
False,5,64,2011,4.99
False,5,64,2011,4.99
False,5,64,2011,4.99
False,5,64,2011,4.99
False,5,64,2011,4.99
False,10,64,2011,4.99
False,10,64,2011,4.99
False,10,64,2011,4.99
False,10,64,2011,4.99
False,10,64,2011,4.99
False,2,69,2011,5.99
False,3,69,2011,5.99
False,5,69,2011,5.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,1,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,2,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,5,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,6,83,2011,9.99
False,1,70,2011,0.0
False,1,70,2011,0.0
False,1,70,2011,0.0
False,1,70,2011,0.0
False,1,70,2011,0.0
False,1,70,2011,0.0
False,2,80,2004,12.99
False,2,80,2004,12.99
False,2,82,2002,12.99
False,2,82,2002,12.99
False,3,82,2002,12.99
False,3,82,2002,12.99
False,1,57,2011,2.99
False,1,57,2011,2.99
False,1,57,2011,2.99
False,1,57,2011,2.99
False,5,57,2011,2.99
False,5,57,2011,2.99
False,5,57,2011,2.99
False,5,57,2011,2.99
False,3,74,2011,1.99
False,3,74,2011,1.99
False,3,74,2011,1.99
False,3,74,2011,1.99
False,3,74,2011,1.99
False,3,74,2011,1.99
False,3,74,2011,1.99
False,5,74,2011,1.99
False,5,74,2011,1.99
False,5,74,2011,1.99
False,5,74,2011,1.99
False,5,74,2011,1.99
False,5,74,2011,1.99
False,5,74,2011,1.99
False,3,78,2011,9.99
False,5,78,2011,9.99
False,10,78,2011,9.99
False,5,84,2011,9.99
False,5,84,2011,9.99
False,5,84,2011,9.99
False,5,84,2011,9.99
False,8,84,2011,9.99
False,8,84,2011,9.99
False,8,84,2011,9.99
False,8,84,2011,9.99
False,10,79,2011,19.99
False,10,79,2011,19.99
False,5,75,2011,9.99
False,5,75,2011,9.99
False,5,75,2011,9.99
False,5,75,2011,9.99
False,5,75,2011,9.99
False,10,75,2011,9.99
False,10,75,2011,9.99
False,10,75,2011,9.99
False,10,75,2011,9.99
False,10,75,2011,9.99
False,1,44,2011,9.99
False,1,44,2011,9.99
False,1,44,2011,9.99
False,1,44,2011,9.99
False,1,44,2011,9.99
False,1,44,2011,9.99
False,7,44,2011,9.99
False,7,44,2011,9.99
False,7,44,2011,9.99
False,7,44,2011,9.99
False,7,44,2011,9.99
False,7,44,2011,9.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,1,79,2011,9.99
False,5,79,2011,9.99
False,5,79,2011,9.99
False,5,79,2011,9.99
False,5,79,2011,9.99
False,10,79,2011,9.99
False,10,79,2011,9.99
False,10,79,2011,9.99
False,10,79,2011,9.99
False,1,88,2011,19.99
False,1,88,2011,19.99
False,1,88,2011,19.99
False,2,88,2011,19.99
False,2,88,2011,19.99
False,2,88,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,2,76,2011,19.99
False,2,76,2011,19.99
False,2,76,2011,19.99
False,2,76,2011,19.99
False,2,76,2011,19.99
False,10,49,2011,6.99
False,10,49,2011,6.99
False,10,49,2011,6.99
False,10,49,2011,6.99
False,7,84,2011,19.99
False,7,84,2011,19.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,1,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,3,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,5,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,10,65,2011,9.99
False,6,86,2002,6.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,10,77,2011,9.99
False,10,77,2011,9.99
False,10,77,2011,9.99
False,10,77,2011,9.99
False,10,77,2011,9.99
False,10,77,2011,9.99
False,5,55,2011,4.99
False,5,55,2011,4.99
False,5,55,2011,4.99
False,1,43,2011,4.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,10,71,2011,9.99
False,10,71,2011,9.99
False,10,82,2010,4.99
False,10,82,2010,4.99
False,3,82,2010,4.99
False,3,82,2010,4.99
False,3,73,2010,4.99
False,3,73,2010,4.99
False,3,73,2010,4.99
False,5,73,2010,4.99
False,5,73,2010,4.99
False,5,73,2010,4.99
False,10,73,2010,4.99
False,10,73,2010,4.99
False,10,73,2010,4.99
False,10,76,2010,9.99
False,10,76,2010,9.99
False,10,76,2010,9.99
False,10,76,2010,9.99
False,10,76,2010,9.99
False,7,86,2010,19.99
False,7,86,2010,19.99
False,1,88,2003,0.0
False,1,88,2003,0.0
False,1,88,2003,0.0
False,1,88,2003,0.0
False,1,88,2003,0.0
False,1,88,2003,0.0
False,6,88,2003,0.0
False,6,88,2003,0.0
False,6,88,2003,0.0
False,6,88,2003,0.0
False,6,88,2003,0.0
False,6,88,2003,0.0
False,10,88,2003,0.0
False,10,88,2003,0.0
False,10,88,2003,0.0
False,10,88,2003,0.0
False,10,88,2003,0.0
False,10,88,2003,0.0
False,1,86,2010,14.99
False,3,67,2010,6.99
False,1,64,2010,9.99
False,1,64,2010,9.99
False,1,64,2010,9.99
False,1,64,2010,9.99
False,1,64,2010,9.99
False,1,64,2010,9.99
False,3,71,2010,4.99
False,3,71,2010,4.99
False,9,71,2010,4.99
False,9,71,2010,4.99
False,5,79,2007,9.99
False,6,79,2007,9.99
False,10,79,2007,9.99
False,1,78,2010,14.99
False,1,78,2010,14.99
False,1,78,2010,14.99
False,1,78,2010,14.99
False,1,78,2010,14.99
False,1,78,2010,14.99
False,6,78,2010,14.99
False,6,78,2010,14.99
False,6,78,2010,14.99
False,6,78,2010,14.99
False,6,78,2010,14.99
False,6,78,2010,14.99
False,5,78,2010,14.99
False,5,78,2010,14.99
False,5,78,2010,14.99
False,5,78,2010,14.99
False,5,78,2010,14.99
False,5,78,2010,14.99
False,5,87,2010,14.99
False,5,87,2010,14.99
False,5,87,2010,14.99
False,5,87,2010,14.99
False,5,87,2010,14.99
False,7,69,2010,4.99
False,7,69,2010,4.99
False,6,91,2010,29.99
False,1,90,2010,29.99
False,1,90,2010,29.99
False,1,90,2010,29.99
False,2,90,2010,29.99
False,2,90,2010,29.99
False,2,90,2010,29.99
False,9,73,2010,9.99
False,9,73,2010,9.99
False,10,73,2010,9.99
False,10,73,2010,9.99
False,1,73,2010,4.99
False,1,73,2010,4.99
False,1,73,2010,4.99
False,6,63,2010,19.99
False,1,78,2010,19.99
False,1,78,2010,19.99
False,1,78,2010,19.99
False,1,78,2010,19.99
False,1,78,2010,19.99
False,1,78,2010,19.99
False,1,78,2010,19.99
False,2,78,2010,19.99
False,2,78,2010,19.99
False,2,78,2010,19.99
False,2,78,2010,19.99
False,2,78,2010,19.99
False,2,78,2010,19.99
False,2,78,2010,19.99
False,2,77,2010,9.99
False,1,63,2010,9.99
False,1,63,2010,9.99
False,1,63,2010,9.99
False,1,63,2010,9.99
False,1,63,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,1,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,2,82,2010,9.99
False,1,69,2010,9.99
False,1,69,2010,9.99
False,1,69,2010,9.99
False,1,69,2010,9.99
False,1,69,2010,9.99
False,6,69,2010,9.99
False,6,69,2010,9.99
False,6,69,2010,9.99
False,6,69,2010,9.99
False,6,69,2010,9.99
False,2,63,2004,4.99
False,10,68,2010,9.99
False,10,68,2010,9.99
False,2,66,1993,5.99
False,3,66,1993,5.99
False,10,75,2008,9.99
False,10,75,2008,9.99
False,10,75,2008,9.99
False,2,83,1997,5.99
False,3,83,1997,5.99
False,1,75,2010,9.99
False,2,75,2010,9.99
False,2,71,2010,9.99
False,2,71,2010,9.99
False,2,71,2010,9.99
False,5,71,2010,9.99
False,5,71,2010,9.99
False,5,71,2010,9.99
False,3,71,2010,9.99
False,3,71,2010,9.99
False,3,71,2010,9.99
False,1,55,2010,7.99
False,1,55,2010,7.99
False,1,55,2010,7.99
False,1,55,2010,7.99
False,8,61,2006,9.99
False,10,61,2006,9.99
False,8,63,2007,9.99
False,10,63,2007,9.99
False,3,79,2010,2.99
False,3,79,2010,2.99
False,3,79,2010,2.99
False,3,79,2010,2.99
False,3,79,2010,2.99
False,3,79,2010,2.99
False,5,79,2010,2.99
False,5,79,2010,2.99
False,5,79,2010,2.99
False,5,79,2010,2.99
False,5,79,2010,2.99
False,5,79,2010,2.99
False,8,61,2010,4.99
False,8,61,2010,4.99
False,8,63,2009,4.99
False,8,63,2009,4.99
False,8,63,2009,4.99
False,8,63,2009,4.99
False,10,63,2009,4.99
False,10,63,2009,4.99
False,10,63,2009,4.99
False,10,63,2009,4.99
False,10,66,2007,3.99
False,10,66,2007,3.99
False,10,66,2007,3.99
False,10,66,2007,3.99
False,10,60,2010,3.99
False,10,60,2010,3.99
False,1,80,2010,9.99
False,1,80,2010,9.99
False,1,80,2010,9.99
False,1,80,2010,9.99
False,1,80,2010,9.99
False,1,80,2010,9.99
False,1,80,2010,9.99
False,1,65,2010,0.99
False,1,65,2010,0.99
False,1,65,2010,0.99
False,1,65,2010,0.99
False,1,66,2003,4.99
False,1,66,2003,4.99
False,1,79,2010,19.99
False,1,79,2010,19.99
False,1,79,2010,19.99
False,2,79,2010,19.99
False,2,79,2010,19.99
False,2,79,2010,19.99
False,1,73,2010,19.99
False,1,73,2010,19.99
False,1,73,2010,19.99
False,1,73,2010,19.99
False,1,73,2010,19.99
False,1,73,2010,19.99
False,8,73,2010,19.99
False,8,73,2010,19.99
False,8,73,2010,19.99
False,8,73,2010,19.99
False,8,73,2010,19.99
False,8,73,2010,19.99
False,10,73,2010,19.99
False,10,73,2010,19.99
False,10,73,2010,19.99
False,10,73,2010,19.99
False,10,73,2010,19.99
False,10,73,2010,19.99
False,1,76,2010,29.99
False,1,76,2010,29.99
False,1,88,2005,54.99
False,10,79,2010,9.99
False,10,79,2010,9.99
False,8,79,2010,9.99
False,8,79,2010,9.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,1,86,2010,9.99
False,1,86,2010,9.99
False,1,86,2010,9.99
False,1,86,2010,9.99
False,1,86,2010,9.99
False,1,86,2010,9.99
False,6,86,2010,9.99
False,6,86,2010,9.99
False,6,86,2010,9.99
False,6,86,2010,9.99
False,6,86,2010,9.99
False,6,86,2010,9.99
False,10,78,1999,9.99
False,10,78,1999,9.99
False,10,78,1999,9.99
False,10,78,1999,9.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,10,81,2010,19.99
False,1,87,2010,19.99
False,1,87,2010,19.99
False,10,77,2010,12.99
False,10,77,2010,12.99
False,10,77,2010,12.99
False,10,77,2010,12.99
False,10,77,2010,12.99
False,7,65,2010,9.99
False,1,86,2010,19.99
False,2,86,2010,19.99
False,1,84,2010,14.99
False,1,84,2010,14.99
False,1,84,2010,14.99
False,1,84,2010,14.99
False,2,84,2010,14.99
False,2,84,2010,14.99
False,2,84,2010,14.99
False,2,84,2010,14.99
False,10,85,2010,19.99
False,10,85,2010,19.99
False,10,85,2010,19.99
False,10,85,2010,19.99
False,1,84,2010,9.99
False,1,84,2010,9.99
False,1,84,2010,9.99
False,1,84,2010,9.99
False,1,84,2010,9.99
False,1,84,2010,9.99
False,5,84,2010,9.99
False,5,84,2010,9.99
False,5,84,2010,9.99
False,5,84,2010,9.99
False,5,84,2010,9.99
False,5,84,2010,9.99
False,6,82,2010,9.99
False,10,64,2010,19.99
False,10,64,2010,19.99
False,2,75,2010,12.99
False,2,75,2010,12.99
False,5,75,2010,12.99
False,5,75,2010,12.99
False,1,83,2010,19.99
False,1,83,2010,19.99
False,2,72,2010,9.99
False,10,72,2010,9.99
False,5,72,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,5,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,10,75,2010,9.99
False,2,73,2009,9.99
False,6,73,2009,9.99
False,2,76,2010,6.99
False,2,76,2010,6.99
False,1,57,2010,9.99
False,1,57,2010,9.99
False,2,57,2010,9.99
False,2,57,2010,9.99
False,2,73,2010,6.99
False,2,73,2010,6.99
False,2,73,2010,6.99
False,2,73,2010,6.99
False,2,73,2010,6.99
False,5,73,2010,6.99
False,5,73,2010,6.99
False,5,73,2010,6.99
False,5,73,2010,6.99
False,5,73,2010,6.99
False,6,94,2010,19.99
False,8,58,2010,7.99
False,8,58,2010,7.99
False,8,58,2010,7.99
False,8,58,2010,7.99
False,6,94,2010,29.99
False,3,80,2010,4.99
False,3,80,2010,4.99
False,3,80,2010,4.99
False,3,80,2010,4.99
False,3,80,2010,4.99
False,5,80,2010,4.99
False,5,80,2010,4.99
False,5,80,2010,4.99
False,5,80,2010,4.99
False,5,80,2010,4.99
False,1,68,2010,14.99
False,1,68,2010,14.99
False,1,68,2010,14.99
False,1,68,2010,14.99
False,1,68,2010,14.99
False,1,68,2010,14.99
False,1,68,2010,14.99
False,1,88,2010,19.99
False,1,88,2010,19.99
False,1,88,2010,19.99
False,1,88,2010,19.99
False,1,70,2010,19.99
False,1,70,2010,19.99
False,1,70,2010,19.99
False,1,70,2010,19.99
False,2,70,2010,19.99
False,2,70,2010,19.99
False,2,70,2010,19.99
False,2,70,2010,19.99
False,1,80,2010,19.99
False,1,80,2010,19.99
False,6,80,2010,19.99
False,6,80,2010,19.99
False,5,68,2010,9.99
False,5,68,2010,9.99
False,5,68,2010,9.99
False,5,68,2010,9.99
False,5,68,2010,9.99
False,5,68,2010,9.99
False,10,68,2010,9.99
False,10,68,2010,9.99
False,10,68,2010,9.99
False,10,68,2010,9.99
